4200187917,NNX07AG55G,HQ,PETROLOGICAL AND GEOCHEMICAL STUDIES OF IMPACT MELTS AND IMPACT BRECCIAS,DAVID KRING,DAVID LINDSTROM,UNIVERSITIES SPACE RESEARCH ASSOCIATION,3/23/07,2/12/07,2/11/10,AWARDED,NO,2008GeCoA..72.3022P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008GeCoA..72.3022P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Osmium isotope and highly siderophile element systematics of lunar impact melt breccias: Implications for the late accretion history of the Moon and Earth,Geochimica et Cosmochimica Acta,"Puchtel, Igor S.; Walker, Richard J.; James, Odette B.; Kring, David A.",PI in authors,REFEREED; ARTICLE,no keywords
4200188705,NNX07AG76G,GSFC,PROBING THE SOURCES OF THE HIGH-SPEED SOLAR WIND WITH THE MULTI-ORDER SOLAR EUV SPECTROGRAPH,CHARLES KANKELBORG,JOHN BRINTON,MONTANA STATE UNIVERSITY,3/23/07,3/1/07,2/28/10,AWARDED,NO,2012ASPC..454..453M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012ASPC..454..453M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Experimental Flat-Field for Correction of XRT Contamination Spots,Hinode-3: The 3rd Hinode Science Meeting,"McKenzie, D. E.; Fox, J. L.; Kankelborg, C.",PI in authors,NOT REFEREED; TOC; INPROCEEDINGS,no keywords
4200190506,NNX07AH74G,GSFC,STATISTICAL SURVEY OF HARD X-RAY FOOTPOINTS IN SOLAR FLARES,GORDON HURFORD,THERESE KUCERA,UNIVERSITY OF CALIFORNIA - BERKELEY,3/23/07,2/22/07,2/21/09,AWARDED,NO,2008SoPh..250...53S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008SoPh..250...53S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A Statistical Survey of Hard X-ray Spectral Characteristics of Solar Flares with Two Footpoints,Solar Physics,"Saint-Hilaire, P.; Krucker, S.; Lin, R. P.",PI not found,REFEREED; ARTICLE,flares; atoms; astronomy x rays; flares; atoms; astronomy x rays; Astrophysics - Solar and Stellar Astrophysics; Flare; spectrum; X-ray bursts; Footpoint
4200190506,NNX07AH74G,GSFC,STATISTICAL SURVEY OF HARD X-RAY FOOTPOINTS IN SOLAR FLARES,GORDON HURFORD,THERESE KUCERA,UNIVERSITY OF CALIFORNIA - BERKELEY,3/23/07,2/22/07,2/21/09,AWARDED,NO,2007AAS...210.9317S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007AAS...210.9317S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Hard X-ray Spectral Characteristics Of Solar Flares With Two Footpoints: a survey,American Astronomical Society Meeting Abstracts #210,"Saint-Hilaire, Pascal; Krucker, S.; Lin, R. P.",PI not found,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
4200184814,NNX07AF21G,GSFC,A GAMMA-RAY BURST PHOTOELECTRIC POLARIMETER,JOE HILL,BERNICE MERRITT,UNIVERSITIES SPACE RESEARCH ASSOCIATION,3/26/07,2/1/07,1/31/08,AWARDED,NO,2011ITNS...58.2055P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011ITNS...58.2055P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Gas Gain Measurements From a Negative Ion TPC X-ray Polarimeter,IEEE Transactions on Nuclear Science,"Prieskorn, Zachary R.; Hill, Joanne E.; Kaaret, Phillip E.; Black, Joel Kevin; Jahoda, Keith",PI in authors,REFEREED; ARTICLE,Astrophysics - Instrumentation and Methods for Astrophysics; Physics - Instrumentation and Detectors
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2011AnGeo..29.1663K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011AnGeo..29.1663K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Pi 2 waves simultaneously observed by Cluster and CPMN ground-based magnetometers near the plasmapause,Annales Geophysicae,"Kawano, H.; Ohtani, S.; Uozumi, T.; Tokunaga, T.; Yoshikawa, A.; Yumoto, K.; Lucek, E. A.; Andr&#233;, M.; Cpmn Group",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,no keywords
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2010JGRA..11512229K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..11512229K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Some statistical properties of flow bursts in the magnetotail,Journal of Geophysical Research (Space Physics),"Kim, Hyun-Sook; Lee, Dae-Young; Ohtani, Shin-Ichi; Lee, En-Sang; Ahn, Byung-Ho",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Magnetotail; Magnetospheric Physics: Plasma sheet; Magnetospheric Physics: Plasma convection (2463); Magnetospheric Physics: Magnetospheric configuration and dynamics; bursty bulk flow; tail flow; fast flow
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2010JGRA..115.0I14O,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.0I14O?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Inductive electric fields in the inner magnetosphere during geomagnetically active periods,Journal of Geophysical Research (Space Physics),"Ohtani, S.; Korth, H.; Keika, K.; Zheng, Y.; Brandt, P. C.; Mende, S. B.",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Electric fields (2411); Magnetospheric Physics: Magnetic storms and substorms (7954); Magnetospheric Physics: Plasma convection (2463); Magnetospheric Physics: Magnetosphere: inner; Magnetospheric Physics: Ring current
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2010JGRA..11511203P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..11511203P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Statistical characteristics and significance of low-frequency instability associated with magnetic dipolarizations in the near-Earth plasma sheet,Journal of Geophysical Research (Space Physics),"Park, M. Y.; Lee, D. -Y.; Ohtani, S.; Kim, K. C.",PI in authors,REFEREED; ARTICLE,space science; space science; Magnetospheric Physics: Substorms; Magnetospheric Physics: Plasma sheet; Magnetospheric Physics: Magnetospheric configuration and dynamics; Space Plasma Physics: MHD waves and instabilities (2149; 2752; 6050); substorm; dipolarization; instability
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2009JGRA..114.6218O,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JGRA..114.6218O?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Tailward flows with positive B<SUB>Z</SUB> in the near-Earth plasma sheet,Journal of Geophysical Research (Space Physics),"Ohtani, S.; Miyashita, Y.; Singer, H.; Mukai, T.",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Plasma convection (2463); Magnetospheric Physics: Plasma sheet; Magnetospheric Physics: Magnetospheric configuration and dynamics; Magnetospheric Physics: Magnetotail; Magnetospheric Physics: Electric fields (2411)
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2009AdSpR..43..265M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009AdSpR..43..265M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Simultaneous observations of the plasma density on the same field line by the CPMN ground magnetometers and the Cluster satellites,Advances in Space Research,"Maeda, N.; Takasaki, S.; Kawano, H.; Ohtani, S.; Decreau, P.; Trotignon, J.; Solovyev, S.; Baishev, D.; Yumoto, K.",PI in authors,REFEREED; ARTICLE,no keywords
4200187097,NNX07AG07G,HQ,DIPOLARIZATION AND PLASMA INJECTION IN THE INNER MAGNETOSPHERE,SHIN-ICHI OHTANI,CHARLES HOLMES,JOHNS HOPKINS UNIVERSITY,3/26/07,3/1/07,2/28/10,AWARDED,NO,2009JGRA..114.1202O,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JGRA..114.1202O?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",On the loss of relativistic electrons at geosynchronous altitude: Its dependence on magnetic configurations and external conditions,Journal of Geophysical Research (Space Physics),"Ohtani, S.; Miyoshi, Y.; Singer, H. J.; Weygand, J. M.",PI in authors,REFEREED; ARTICLE,Magnetospheric Physics: Radiation belts; Magnetospheric Physics: Energetic particles: trapped; Magnetospheric Physics: Magnetosphere: inner; Magnetospheric Physics: Magnetospheric configuration and dynamics; Magnetospheric Physics: Magnetic storms and substorms (7954)
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2013MNRAS.428.1366J,"http://labs.adsabs.harvard.edu/adsabs/api/record/2013MNRAS.428.1366J?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",On the use of Ly&#945; emitters as probes of reionization,Monthly Notices of the Royal Astronomical Society,"Jensen, Hannes; Laursen, Peter; Mellema, Garrelt; Iliev, Ilian T.; Sommer-Larsen, Jesper; Shapiro, Paul R.",PI in authors,REFEREED; ARTICLE,radiative transfer; methods numerical; galaxies photometry; galaxies statistics; radiative transfer; methods numerical; galaxies photometry; galaxies statistics; radiative transfer; methods: numerical; galaxies: high-redshift; galaxies: statistics; Astrophysics - Cosmology and Extragalactic Astrophysics
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012arXiv1211.2036S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012arXiv1211.2036S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Will Nonlinear Peculiar Velocity and Inhomogeneous Reionization Spoil 21cm Cosmology from the Epoch of Reionization?,ArXiv e-prints,"Shapiro, Paul R.; Mao, Yi; Iliev, Ilian T.; Mellema, Garrelt; Datta, Kanan K.; Ahn, Kyungjin; Koda, Jun",PI in authors,NOT REFEREED; EPRINT,Astrophysics - Cosmology and Extragalactic Astrophysics; Astrophysics - Instrumentation and Methods for Astrophysics
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012AIPC.1480..248S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012AIPC.1480..248S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Simulating cosmic reionization and the radiation backgrounds from the epoch of reionization,American Institute of Physics Conference Series,"Shapiro, Paul R.; Iliev, Ilian T.; Mellema, G.; Ahn, Kyungjin; Mao, Yi; Friedrich, Martina; Datta, Kanan; Park, Hyunbae; Komatsu, Eiichiro; Fernandez, Elizabeth; Koda, Jun; Bovill, Mia; Pen, Ue-Li",PI in authors,NOT REFEREED; TOC; INPROCEEDINGS,cosmology miscellaneous; galaxies; galaxies intergalactic medium; radiative transfer; radiative transfer; galaxies intergalactic medium; background; cosmology miscellaneous; galaxies; galaxies intergalactic medium; radiative transfer; radiative transfer; galaxies intergalactic medium; background; 95.30.Jx; 98.62.Lv; 98.62.Ra; 98.70.Vc; Radiative transfer; scattering; Stellar content and populations; radii; morphology and overall structure; Intergalactic matter; quasar absorption and emission-line systems; Lyman forest; Background radiations; Astrophysics - Cosmology and Extragalactic Astrophysics; Astrophysics - Galaxy Astrophysics; cosmology; galaxies; intergalactic matter; N-body simulations (astronomical); radiative transfer; radiofrequency cosmic radiation
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012MNRAS.424.1877D,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.424.1877D?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Light-cone effect on the reionization 21-cm power spectrum,Monthly Notices of the Royal Astronomical Society,"Datta, Kanan K.; Mellema, Garrelt; Mao, Yi; Iliev, Ilian T.; Shapiro, Paul R.; Ahn, Kyungjin",PI in authors,REFEREED; ARTICLE,methods numerical; methods statistical; cosmology theory; cosmology diffuse radiation; Astrophysics - Cosmology and Extragalactic Astrophysics; methods: numerical; methods: statistical; cosmology: theory; dark ages; reionization; first stars; diffuse radiation; methods numerical; methods statistical; cosmology theory; cosmology diffuse radiation
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012MNRAS.423.2222I,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.423.2222I?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Can 21-cm observations discriminate between high-mass and low-mass galaxies as reionization sources?,Monthly Notices of the Royal Astronomical Society,"Iliev, Ilian T.; Mellema, Garrelt; Shapiro, Paul R.; Pen, Ue-Li; Mao, Yi; Koda, Jun; Ahn, Kyungjin",PI in authors,REFEREED; ARTICLE,radiative transfer; methods numerical; galaxies halos; galaxies photometry; galaxies intergalactic medium; radiative transfer; methods: numerical; galaxies: haloes; galaxies: high-redshift; intergalactic medium; dark ages; reionization; first stars; Astrophysics - Cosmology and Extragalactic Astrophysics; radiative transfer; methods numerical; galaxies halos; galaxies photometry; galaxies intergalactic medium
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012MNRAS.424..762D,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.424..762D?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Prospects of observing a quasar H II region during the epoch of reionization with the redshifted 21-cm signal,Monthly Notices of the Royal Astronomical Society,"Datta, Kanan K.; Friedrich, Martina M.; Mellema, Garrelt; Iliev, Ilian T.; Shapiro, Paul R.",PI in authors,REFEREED; ARTICLE,radiative transfer; methods numerical; ism hii regions; galaxies intergalactic medium; galaxies quasars; radiative transfer; methods: numerical; H II regions; intergalactic medium; quasars: general; dark ages; reionization; first stars; Astrophysics - Cosmology and Extragalactic Astrophysics; radiative transfer; methods numerical; ism hii regions; galaxies intergalactic medium; galaxies quasars
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012MNRAS.422..135R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.422..135R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Angular momentum and vortex formation in Bose-Einstein-condensed cold dark matter haloes,Monthly Notices of the Royal Astronomical Society,"Rindler-Daller, Tanja; Shapiro, Paul R.",PI in authors,REFEREED; ARTICLE,methods analytical; galaxies halos; galaxies kinematics and dynamics; cosmology theory; cosmology dark matter; methods: analytical; galaxies: haloes; galaxies: kinematics and dynamics; cosmology: theory; dark matter; Astrophysics - Cosmology and Extragalactic Astrophysics; Condensed Matter - Quantum Gases; High Energy Physics - Phenomenology; methods analytical; galaxies halos; galaxies kinematics and dynamics; cosmology theory; cosmology dark matter
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012MNRAS.422..926M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.422..926M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Redshift-space distortion of the 21-cm background from the epoch of reionization - I. Methodology re-examined,Monthly Notices of the Royal Astronomical Society,"Mao, Yi; Shapiro, Paul R.; Mellema, Garrelt; Iliev, Ilian T.; Koda, Jun; Ahn, Kyungjin",PI in authors,REFEREED; ARTICLE,radiative transfer; methods analytical; methods numerical; galaxies intergalactic medium; cosmology theory; radiative transfer; methods: analytical; methods: numerical; intergalactic medium; cosmology: theory; dark ages; reionization; first stars; Astrophysics - Cosmology and Extragalactic Astrophysics; Astrophysics - Galaxy Astrophysics; Astrophysics - Instrumentation and Methods for Astrophysics; radiative transfer; methods analytical; methods numerical; galaxies intergalactic medium; cosmology theory
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012MNRAS.421.2232F,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.421.2232F?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Radiative transfer of energetic photons: X-rays and helium ionization in C<SUP>2</SUP>-RAY,Monthly Notices of the Royal Astronomical Society,"Friedrich, Martina M.; Mellema, Garrelt; Iliev, Ilian T.; Shapiro, Paul R.",PI in authors,REFEREED; ARTICLE,radiative transfer; methods numerical; ism hii regions; galaxies intergalactic medium; radiative transfer; methods: numerical; H II regions; intergalactic medium; Astrophysics - Cosmology and Extragalactic Astrophysics; radiative transfer; methods numerical; ism hii regions; galaxies intergalactic medium
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2012AAS...21914313M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012AAS...21914313M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The Impact of Peculiar Velocity and Reionization Patchiness on 21cm Cosmology from the Epoch of Reionization,American Astronomical Society Meeting Abstracts #219,"Mao, Yi; Shapiro, P. R.; Iliev, I. T.; Mellema, G.; Ahn, K.; Datta, K.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2011MNRAS.415.1125K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011MNRAS.415.1125K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Gravothermal collapse of isolated self-interacting dark matter haloes: N-body simulation versus the fluid model,Monthly Notices of the Royal Astronomical Society,"Koda, Jun; Shapiro, Paul R.",PI in authors,REFEREED; ARTICLE,methods numerical; galaxies halos; galaxies kinematics and dynamics; cosmology theory; cosmology dark matter; methods: numerical; galaxies: haloes; galaxies: kinematics and dynamics; cosmology: theory; dark matter; Astrophysics - Cosmology and Extragalactic Astrophysics; methods numerical; galaxies halos; galaxies kinematics and dynamics; cosmology theory; cosmology dark matter
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2011MNRAS.413.1353F,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011MNRAS.413.1353F?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Topology and sizes of H II regions during cosmic reionization,Monthly Notices of the Royal Astronomical Society,"Friedrich, Martina M.; Mellema, Garrelt; Alvarez, Marcelo A.; Shapiro, Paul R.; Iliev, Ilian T.",PI in authors,REFEREED; ARTICLE,ism bubbles; ism hii regions; galaxies formation; galaxies photometry; galaxies intergalactic medium; cosmology theory; ism bubbles; ism hii regions; galaxies formation; galaxies photometry; galaxies intergalactic medium; cosmology theory; ISM: bubbles; H II regions; galaxies: formation; galaxies: high-redshift; intergalactic medium; cosmology: theory; Astrophysics - Cosmology and Extragalactic Astrophysics
4200188938,NNX07AH09G,HQ,REIONIZATION OF THE UNIVERSE AND ITS FEEDBACK EFFECT ON GALAXY FORMATION,PAUL SHAPIRO,RONALD HELLINGS,UNIVERSITY OF TEXAS - AUSTIN,3/26/07,5/15/07,5/14/10,AWARDED,NO,2010ASPC..432..212M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010ASPC..432..212M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The Impact of Peculiar Velocity and Inhomogeneous Reionization on 21cm Cosmology from the Epoch of Reionization,New Horizons in Astronomy: Frank N. Bash Symposium 2009,"Mao, Y.; Shapiro, P. R.; Iliev, I. T.; Mellema, G.; Koda, J.; Pen, U. -L.",PI in authors,OPENACCESS; NOT REFEREED; ADS_SCAN; TOC; PUB_OPENACCESS; INPROCEEDINGS,no keywords
